"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
265,671284,"Elko, Tim",265,100,0.145,0.21,0.167,0.355,0.246,0.253,0.165,9,62,91.2,4.4,2347,88.5,88.43,41,132,133,-0.09999999999999432,6.34,106,151,123,148,303,322,290,"4.301","-4.301","72.1","7.8",67,34,4,1,0,4,28,41.8,5,7.5,2.50657,0.46567,0.22792,0.12989,"92.3",146,50,11.76470588235294,5.970149253731343,5.8,-0.97,0.17,2.35,0.209,4,"-1.623018868",0.228,0.353,"1.623018868",-0.02,-0.019000000000000017,0.002,-0.007,31.1,"35.9",9.428343969071863,4.555598665834019,34.3972793619717,0.3969465648854962,42.307070972877625,27.394414124844804
264,573131,"Ruf, Darin",264,100,0.224,0.061,0.333,0.286,0.287,0.354,0.258,11,49,94,7.7,2253,88.8,88.95,25,94,170,0.20000000000000284,6.47,106,151,122,146,304,323,294,"1.808","-1.808",,,57,33,8,3,0,0,16,28.1,8,14,2.36189,0.58004,0.39643,-0.23392,"92.6",172,51.515151515151516,12.121212121212121,7.017543859649122,5.81,0.56,-0.05,2.37,0.333,4,"-0.684848485",0.362,0.448,"0.684848485",-0.034,-0.02899999999999997,-0.162,-0.067,26.6,"37.9",,,,,,
259,694376,"Whitcomb, Shay",259,100,0.167,0.1,0.2,0.267,0.224,0.311,0.251,10,60,88.3,15.7,2374,88.5,88.63,34,130,129,0.09999999999999432,6.48,107,151,121,146,297,326,292,"4.865","-4.865","69.4","7.6",65,46,6,3,0,1,14,21.5,5,7.7,2.44162,0.52562,0.09814,-0.12473,"91.5",159,36.95652173913043,6.521739130434782,4.615384615384616,5.89,-0.33,0.32,2.29,0.231,3,"-1.878378378",0.309,0.403,"1.878378378",-0.084,-0.07799999999999999,-0.136,-0.087,26.2,"39.2",10.423170864614299,-1.1279716571753233,29.001239690732486,0.6190476190476191,39.50971343559296,28.880666495186862
258,663905,"Blankenhorn, Travis",258,100,0.145,0.065,0.174,0.21,0.207,0.264,0.198,9,62,89.7,5.6,2230,89,89.25,35,124,134,0.29999999999999716,6.36,118,147,121,152,296,319,301,"5.412","-5.412","71.8","7.1",69,47,7,1,0,1,15,21.7,7,10.1,2.48155,0.43883,0.37709,-0.40477,"92.7",132,44.680851063829785,2.127659574468085,1.4492753623188406,5.75,-1.43,-0.3,2.25,0.232,1,"-2.097674419",0.28,0.303,"2.097674419",-0.053,-0.048000000000000015,-0.093,-0.057,28.2,"36.4",11.603352361619175,-0.9344677071630482,29.32858322077508,0.5714285714285714,38.90923770003001,27.27613907958246
256,669200,"McCoy, Mason",256,100,0.182,0.036,0.313,0.218,0.217,0.222,0.186,10,55,76.1,1.6,2272,90.8,90.88,40,118,138,0.10000000000000853,6.47,108,148,108,145,300,318,288,"5.158","-5.158","63.9","7.1",63,35,8,2,0,0,23,36.5,5,7.9,2.15832,0.65724,0.44863,0.18059,"89.4",127,14.705882352941178,0,0,5.66,-1.06,0.21,2.33,0.25,0,"-2.01484375",0.255,0.221,"2.01484375",-0.004,-0.0050000000000000044,-0.003,-0.005,33.9,"37.3",5.3786697900053,4.286171958677254,31.677869809480033,0.38461538461538464,36.84236740420402,24.06150864984974
255,681508,"Gasper, Mickey",255,100,0.115,0.019,0.171,0.135,0.204,0.257,0.17,6,52,88.9,10.5,2171,89.2,89.32,20,92,163,0.09999999999999432,6.45,114,147,119,150,286,316,300,"4.66","-4.66","67.7","6.4",62,35,5,1,0,0,17,27.4,8,12.9,2.29643,0.64406,0.54194,-0.54194,"92.6",149,31.428571428571427,0,0,5.64,-0.95,-0.12,2.17,0.258,0,"-1.82745098",0.304,0.228,"1.82745098",-0.055,-0.045999999999999985,-0.093,-0.053,21.7,"36.4",9.337901793751476,-1.4064919642790015,29.46956713352547,0.5274725274725275,37.11254127898276,30.16063054654396
255,670092,"Brooks, Trenton",255,100,0.148,0.082,0.195,0.23,0.202,0.257,0.199,9,61,86.6,14.3,2257,89.7,89.84,32,125,130,0.09999999999999432,6.41,117,147,111,152,286,318,299,"6.398","-6.398","62.8","7.0",66,42,6,2,0,1,19,28.8,5,7.6,2.23996,0.63541,0.4287,-0.39618,"90.9",152,30.952380952380953,7.142857142857142,4.545454545454546,5.72,-1.68,-0.14,2.36,0.212,3,"-2.509019608",0.259,0.317,"2.509019608",-0.051,-0.047000000000000014,-0.087,-0.055,25.6,"37.9",13.075377288919809,0.2715728636568714,32.178436135608585,0.5655737704918032,34.469153826211226,28.0376373074757
250,614173,"Cordero, Franchy",250,100,0.188,0.29,0.184,0.478,0.286,0.288,0.217,13,69,91.4,8.7,2294,89,89.18,48,126,124,0.20000000000000284,6.42,119,147,119,153,298,327,292,"2.569","-2.569","75.2","7.5",71,44,5,2,0,6,25,35.2,2,2.8,2.39668,0.52464,0.23787,-0.20277,"93.1",150,39.53488372093023,16.27906976744186,9.859154929577464,5.83,-1.69,-0.01,2.3,0.211,7,"-1.0276",0.24,0.44,"1.0276",-0.029,-0.028999999999999998,0.038,-0.002,38.1,"40.6",9.868936327473941,-4.308003447384703,34.25834611314556,0.5294117647058824,34.15974799606194,31.069877519940963
248,668723,"Vilade, Ryan",248,100,0.155,0.052,0.195,0.207,0.188,0.26,0.225,9,58,86.7,5.3,2269,89.2,89.31,32,137,111,0.09999999999999432,6.34,107,152,122,148,299,320,285,"6.021","-6.021","72.5","7.1",64,43,8,0,0,1,17,26.6,4,6.3,2.25992,0.6479,0.30641,-0.22085,"91.5",146,44.18604651162791,6.976744186046512,4.6875,5.51,0.12,0.17,2.41,0.206,3,"-2.427822581",0.271,0.316,"2.427822581",-0.07,-0.06500000000000003,-0.109,-0.072,23.4,"35.2",1.4817238418694787,0.27919086080255895,32.836289888798134,0.28888888888888886,36.97324544848915,29.31408523931063
239,672012,"Black, Tyler",239,100,0.204,0.041,0.313,0.245,0.265,0.256,0.191,10,49,83,16.4,2219,89.2,89.46,25,103,136,0.29999999999999716,6.46,117,146,113,152,287,316,302,"2.256","-2.256","67.0","6.9",57,32,8,2,0,0,17,29.8,7,12.3,2.26519,0.6466,0.30782,-0.25117,"90.1",152,15.625,0,0,5.76,-1.22,-0.18,2.32,0.316,0,"-0.943933054",0.305,0.231,"0.943933054",0.013,0.01100000000000001,0.014,0.009,24.3,"40.9",8.394654083365623,-0.615063187985945,37.51032475728705,0.43137254901960786,33.93768148736021,27.171929886041347
238,641796,"Locastro, Tim",238,100,0.232,0.161,0.344,0.393,0.327,0.315,0.22,13,56,79.5,19.4,2189,88.2,88.29,40,124,114,0.09999999999999432,6.43,106,150,108,147,299,321,285,"-0.543","0.543","64.9","7.3",67,36,8,3,0,2,22,32.8,3,4.5,2.31454,0.69451,0.44277,-0.27017,"90.3",156,22.22222222222222,8.333333333333332,4.477611940298507,5.76,0.92,0.06,2.31,0.338,3,"0.228151261",0.328,0.367,"-0.228151261",0.012,0.010000000000000009,0.026,0.012,32.3,"40.0",13.605489394801195,-4.066247178795468,30.38621187883881,0.5,35.13471875181882,26.08834725973949
237,571875,"Lamb, Jake",237,100,0.216,0.137,0.265,0.353,0.267,0.275,0.226,11,51,89.1,12,2218,88.7,88.79,40,121,116,0.09999999999999432,6.4,117,146,120,151,296,325,297,"1.108","-1.108",,,54,36,8,1,0,2,15,27.8,3,5.6,2.40076,0.54051,0.29283,-0.28532,"91.7",160,44.44444444444444,5.555555555555555,3.7037037037037033,5.62,-1.93,-0.07,2.34,0.259,2,"-0.467510549",0.269,0.362,"0.467510549",-0.01,-0.010000000000000009,-0.009,-0.008,33.1,"36.3",,,,,,
231,641786,"Lewis, Kyle",231,100,0.157,0.098,0.241,0.255,0.204,0.22,0.182,8,51,89.1,23.6,2322,87.9,87.8,39,109,122,-0.10000000000000853,6.23,111,151,121,146,305,324,294,"6.127","-6.127","70.2","7.0",54,30,5,2,0,1,21,38.9,3,5.6,2.39364,0.61022,0.16074,0.01874,"90.7",162,26.666666666666668,6.666666666666667,3.7037037037037033,5.88,0.09,0.2,2.33,0.204,2,"-2.652380952",0.228,0.265,"2.652380952",-0.025,-0.02400000000000002,-0.01,-0.016,35.8,"44.1",16.94152831615765,0.9952133078694332,38.565375086585696,0.42105263157894735,38.55889560078474,31.902939062370084
223,669699,"Shewmake, Braden",223,100,0.118,0.074,0.121,0.191,0.136,0.185,0.17,8,68,85,11.9,2280,89.2,89.55,34,125,98,0.3999999999999915,6.49,113,143,102,150,288,320,298,"10.862","-10.862","67.7","6.9",71,59,5,2,0,1,11,15.5,1,1.4,2.31179,0.59482,0.36905,-0.19374,"90.9",137,27.11864406779661,3.389830508474576,2.8169014084507045,5.72,-1.24,-0.02,2.47,0.127,2,"-4.870852018",0.18,0.242,"4.870852018",-0.052,-0.05299999999999999,-0.051,-0.049,27.2,"35.9",8.156592665808313,-0.08016524546061898,25.219212492324115,0.5955056179775281,37.42609822814017,29.768692044199476
220,488726,"Brantley, Michael",220,100,0.278,0.148,0.255,0.426,0.309,0.286,0.277,15,54,90.4,14,2178,91,90.95,7,88,132,0,6.35,114,145,127,152,285,324,297,"0.557","-0.557","67.4","6.6",57,53,11,2,0,2,2,3.5,2,3.5,2.06473,0.73571,0.5521,-0.46562,"92.4",161,37.735849056603776,0,0,5.79,-1.19,-0.18,2.29,0.298,0,"-0.253181818",0.299,0.358,"0.253181818",0.001,-0.0010000000000000009,0.068,0.023,8,"39.1",6.25892460156296,-2.224518775464306,33.701575447846615,0.5,34.5564014166057,26.954007182217207
220,691783,"Lawlar, Jordan",220,100,0.08,0,0.133,0.08,0.138,0.182,0.123,4,50,77.5,8.5,2331,88.7,88.85,36,102,118,0.09999999999999432,6.43,105,151,113,147,299,324,285,"8.295","-8.295","67.3","7.4",56,30,4,0,0,0,20,35.7,5,8.9,2.32873,0.61758,0.12127,-0.07273,"89.6",130,13.333333333333334,0,0,5.77,-0.83,0.12,2.29,0.179,0,"-3.770454545",0.217,0.154,"3.770454545",-0.043,-0.038000000000000006,-0.074,-0.044,35.3,"38.6",14.011220717779372,-10.014149520924521,35.737658712312275,0.45918367346938777,36.52657836698784,33.532152847047996
219,682927,"Simon, Ronny",219,100,0.234,0.043,0.268,0.277,0.279,0.347,0.277,11,47,85.5,8.2,2259,90.3,90.34,14,92,127,0,6.47,108,147,108,150,293,316,299,"1.973","-1.973","69.7","6.9",56,42,9,2,0,0,7,12.5,7,12.5,2.14224,0.70329,0.48396,-0.48396,"91.1",137,33.33333333333333,7.142857142857142,5.357142857142857,5.74,-1.12,-0.03,2.43,0.327,3,"-0.900913242",0.367,0.42,"0.900913242",-0.043,-0.03999999999999998,-0.143,-0.068,15.2,"37.4",2.3535708521474645,4.666789801601167,24.775874090269504,0.36046511627906974,34.98071854514909,26.7245049232805
215,679881,"Martínez, J.P.",215,100,0.22,0.1,0.323,0.32,0.24,0.205,0.166,11,50,85.6,16.3,2233,89.3,89.87,38,110,105,0.6000000000000085,6.57,110,146,103,149,296,324,299,"2.215","-2.215","68.9","7.3",54,32,8,2,0,1,20,37,2,3.7,2.28367,0.67112,0.31916,-0.23274,"90.7",147,25,3.125,1.8518518518518516,5.84,-1.23,-0.11,2.49,0.241,1,"-1.030232558",0.201,0.261,"1.030232558",0.054,0.03999999999999998,0.059,0.035,34.5,"38.5",8.386343390874538,-3.559703459288416,29.300855544411576,0.5588235294117647,37.0146117606339,27.79414154617772
215,680716,"Ornelas, Jonathan",215,100,0.184,0.041,0.31,0.224,0.217,0.227,0.195,9,49,89.2,-0.3,2311,89.3,89.41,32,99,116,0.10000000000000853,6.44,108,151,110,148,301,319,289,"4.712","-4.712","68.0","6.8",54,30,7,2,0,0,20,37,3,5.6,2.31819,0.5874,0.19537,-0.09435,"92.3",116,50,0,0,5.75,-0.2,0.2,2.28,0.245,0,"-2.191627907",0.255,0.239,"2.191627907",-0.011,-0.010000000000000009,-0.015,-0.01,32.3,"39.6",4.093383915403817,1.7099227563796044,27.967655912124528,0.4105263157894737,36.97307970854423,27.638624976577127
213,679822,"Foscue, Justin",213,100,0.063,0.042,0.103,0.104,0.095,0.148,0.118,3,48,87.9,28.6,2233,90.1,90.2,27,107,106,0.10000000000000853,6.48,109,150,120,143,304,322,294,"8.232","-8.232","68.8","7.0",50,29,1,2,0,0,19,38,2,4,2.15596,0.6954,0.4046,-0.20573,"90.4",155,24.137931034482758,3.4482758620689653,2,5.91,0.1,0.34,2.33,0.1,1,"-3.864788732",0.154,0.173,"3.864788732",-0.055,-0.05399999999999999,-0.069,-0.053,25.2,"39.8",8.993266681933074,-3.726619807591544,28.252442320345576,0.5,38.01824857776218,31.902089376915463
212,679631,"Vavra, Terrin",212,100,0.245,0,0.324,0.245,0.261,0.308,0.259,12,49,84.4,5.5,2280,91,90.97,31,112,100,0,6.36,110,146,103,150,288,319,299,"3.022","-3.022",,,56,39,12,0,0,0,12,21.4,5,8.9,2.02689,0.76806,0.35829,-0.33676,"90.7",154,33.33333333333333,5.128205128205128,3.571428571428571,5.85,-1.85,-0.12,2.53,0.315,2,"-1.425471698",0.328,0.366,"1.425471698",-0.014,-0.013000000000000012,-0.121,-0.047,27.7,"40.1",,,,,,
212,668853,"Shenton, Austin",212,100,0.214,0.19,0.296,0.405,0.33,0.288,0.2,9,42,83.9,15.5,2200,90.4,90.74,30,84,128,0.29999999999999716,6.56,120,147,121,152,292,323,302,"-0.726","0.726","68.2","7.2",50,28,3,5,0,1,14,28,8,16,2.22958,0.60076,0.46882,-0.43656,"90.1",177,25,3.571428571428571,2,5.78,-2.05,-0.24,2.2,0.34,1,"0.34245283",0.328,0.294,"-0.34245283",0.014,0.01200000000000001,0.111,0.042,35.7,"37.5",15.000314600776237,5.620747209838768,40.37662666787797,0.6056338028169014,41.18370115602686,28.742867506570644
209,663967,"Salazar, César",209,100,0.22,0.04,0.282,0.26,0.245,0.275,0.254,11,50,83.5,17.6,2217,88.5,88.45,27,115,94,-0.09999999999999432,6.37,114,144,118,150,287,323,292,"3.763","-3.763","64.7","7.0",58,40,9,2,0,0,13,22.4,3,5.2,2.36981,0.65866,0.39813,-0.29737,"89.5",157,12.5,0,0,5.9,-0.93,-0.3,2.26,0.281,0,"-1.800478469",0.311,0.303,"1.800478469",-0.034,-0.02999999999999997,-0.043,-0.03,23.5,"40.7",10.345447222536505,-4.549243006029229,33.66328187627287,0.47058823529411764,36.047234659490556,30.41453028228201
207,678391,"Vivas, Jorbit",207,100,0.149,0.106,0.176,0.255,0.233,0.286,0.23,7,47,86,14.7,2284,91.3,91.32,29,106,101,0,6.39,117,144,108,148,286,321,297,"3.463","-3.463","69.0","7.5",55,35,4,2,0,1,12,21.8,4,7.3,2.03362,0.75156,0.48239,-0.41927,"91.3",147,40,5.714285714285714,3.6363636363636362,5.83,-1.34,-0.07,2.55,0.245,2,"-1.67294686",0.317,0.308,"1.67294686",-0.081,-0.07200000000000001,-0.053,-0.053,27.4,"38.7",2.6913181314890284,3.2493460522853073,28.947485483530595,0.42452830188679247,35.58213700802824,24.48092149530343
206,506702,"León, Sandy",206,100,0.146,0.049,0.286,0.195,0.173,0.168,0.136,6,41,82.7,17.3,2214,87.9,87.87,24,93,113,0,6.24,112,146,123,150,293,323,300,"5.817","-5.817",,,44,22,4,2,0,0,20,45.5,1,2.3,2.62704,0.64202,0.2965,-0.30864,"90.4",141,22.727272727272727,4.545454545454546,2.272727272727273,5.72,-1.19,-0.16,2.46,0.186,1,"-2.823786408",0.177,0.197,"2.823786408",0.01,0.009000000000000008,-0.002,0.005,25.8,"35.8",,,,,,
205,669742,"Hall, Darick",205,100,0.167,0.074,0.229,0.241,0.193,0.237,0.215,9,54,92.5,14,2308,90.1,90.21,28,116,89,0.10000000000000853,6.4,113,146,121,152,293,329,302,"6.822","-6.822","70.5","7.4",56,36,7,1,0,1,18,32.1,2,3.6,2.22141,0.63624,0.45332,-0.2461,"91.5",135,38.88888888888889,2.7777777777777777,1.7857142857142856,5.67,-0.84,-0.15,2.36,0.196,1,"-3.327804878",0.243,0.299,"3.327804878",-0.048,-0.046999999999999986,-0.058,-0.044,24.1,"35.6",10.144369639475668,-0.24089343828698562,29.896330343666932,0.46153846153846156,41.59048040293821,25.259896257184387
204,695257,"Cook, Billy",204,100,0.236,0.2,0.313,0.436,0.286,0.293,0.249,13,55,91.1,28.2,2217,88.8,89.11,46,120,84,0.29999999999999716,6.49,106,150,119,147,305,322,288,"1.781","-1.781","70.5","7.5",55,35,8,2,0,3,20,36.4,0,0,2.2702,0.66557,0.31985,0.13084,"92.1",156,48.57142857142857,11.428571428571429,7.2727272727272725,5.84,-0.62,0.28,2.4,0.236,4,"-0.873039216",0.249,0.435,"0.873039216",-0.013,-0.013000000000000012,0.001,-0.007,38.3,"40.8",10.992826324019202,-5.581136992281408,29.52262447538566,0.6554621848739496,36.8766296037185,31.141669906569994
200,642197,"Westbrook, Jamie",200,100,0.15,0.2,0.154,0.35,0.252,0.313,0.222,6,40,89.4,16.3,2321,89.2,89.38,30,92,108,0.20000000000000284,6.26,109,151,122,147,293,321,296,"0.932","-0.932","67.0","7.3",48,28,2,2,0,2,14,29.2,4,8.3,2.25115,0.64327,0.36015,-0.33155,"90.9",173,35.714285714285715,10.714285714285714,6.25,5.82,0.46,0.18,2.43,0.234,3,"-0.466",0.301,0.418,"0.466",-0.072,-0.06699999999999998,-0.068,-0.061,32.6,"38.6",10.880257881463304,4.189310687367372,27.236596155919557,0.5581395348837209,39.882489293724504,20.917731427491884
200,657088,"Wall, Forrest",200,100,0.311,0.111,0.406,0.422,0.353,0.232,0.179,14,45,79.6,10.9,2181,88.3,88.6,28,97,103,0.29999999999999716,6.43,114,146,107,151,294,319,302,"-0.474","0.474","61.7","6.2",50,33,11,2,0,1,12,24,5,10,2.535,0.4498,0.33121,-0.27653,"89.9",136,30.303030303030305,0,0,5.69,-1.72,-0.16,2.39,0.38,0,"0.237",0.261,0.242,"-0.237",0.132,0.119,0.18,0.121,28.9,"32.7",4.6912264143674065,-2.2095941419219356,33.626949930680354,0.4148936170212766,36.39484350530063,28.00008608703775
198,642137,"Thomas, Cody",198,100,0.238,0.143,0.375,0.381,0.3,0.209,0.156,10,42,86.5,12.3,2151,89.5,89.96,35,100,98,0.5,6.52,116,146,120,150,293,323,296,"1.957","-1.957","72.2","7.6",46,25,6,3,0,1,17,37,4,8.7,2.22268,0.65894,0.49635,-0.47695,"89.7",154,24,4,2.1739130434782608,5.71,-1.3,-0.16,2.42,0.304,1,"-0.988383838",0.229,0.227,"0.988383838",0.082,0.07499999999999998,0.154,0.091,35,"39.2",9.781646018723055,3.122163912605635,34.999192497073885,0.46511627906976744,40.580381575333384,28.77541670378914
197,656024,"Pérez, Carlos",197,100,0.204,0.143,0.243,0.347,0.267,0.25,0.197,10,49,85.1,13.5,2254,89.6,90.04,22,97,100,0.4000000000000057,6.49,109,151,119,146,297,325,292,"2.432","-2.432","65.9","7.1",53,38,5,4,0,1,11,20.8,4,7.5,2.30203,0.5724,0.38589,0.07015,"91.2",113,26.31578947368421,7.894736842105263,5.660377358490567,5.77,-0.53,0.23,2.24,0.264,3,"-1.234517766",0.258,0.302,"1.234517766",0.007,0.006000000000000005,0.045,0.017,22.7,"37.1",8.57141555863746,-7.559831128618119,32.392799720016534,0.5975609756097561,30.95024198636281,37.72451070587413
196,682988,"Locklear, Tyler",196,100,0.156,0.156,0.217,0.311,0.238,0.221,0.148,7,45,87.2,21.2,2272,90,90.33,37,100,96,0.29999999999999716,6.44,108,152,120,147,302,323,289,"3.62","-3.62","69.1","7.4",49,25,4,1,0,2,20,40.8,3,6.1,2.23337,0.60697,0.34882,-0.00749,"91.0",155,44,8,4.081632653061225,5.67,-0.68,0.34,2.29,0.224,2,"-1.846938776",0.218,0.271,"1.846938776",0.008,0.006000000000000005,0.04,0.017,37,"35.7",9.676695916078415,4.255616268854811,37.617735087813685,0.43434343434343436,40.422055236868914,22.720661722515857
193,621458,"Ríos, Edwin",193,100,0.081,0.108,0.125,0.189,0.205,0.262,0.161,3,37,88.2,18.6,2127,88.2,88.54,37,91,102,0.29999999999999716,6.52,120,147,126,152,292,323,302,"4.043","-4.043","71.9","7.3",44,17,1,1,0,1,20,45.5,6,13.6,2.47617,0.50639,0.53549,-0.5585,"90.6",157,29.411764705882355,5.88235294117647,2.272727272727273,5.72,-1.63,-0.12,2.2,0.227,1,"-2.094818653",0.294,0.262,"2.094818653",-0.08,-0.06699999999999998,-0.073,-0.057,40.7,"38.3",13.45392628026668,-2.6813651519914217,40.29070015734898,0.2631578947368421,37.200092004778185,38.638077293266996
189,691011,"Romo, Drew",189,100,0.176,0.059,0.273,0.235,0.197,0.173,0.148,9,51,82.2,14.7,2176,87.9,88.27,31,105,84,0.3999999999999915,6.35,110,146,117,148,300,326,296,"5.101","-5.101","67.6","7.2",53,33,6,3,0,0,18,34,2,3.8,2.55661,0.42021,0.39762,-0.39762,"89.9",147,15.151515151515152,3.0303030303030303,1.8867924528301887,5.69,-0.66,-0.08,2.13,0.208,1,"-2.698941799",0.18,0.202,"2.698941799",0.028,0.027999999999999997,0.033,0.024,29.5,"35.8",12.274276979295726,-10.485110720131765,33.45632427314904,0.46078431372549017,36.26127916562364,35.802660739191765
186,670276,"Stevenson, Cal",186,100,0.195,0.073,0.242,0.268,0.262,0.275,0.197,8,41,84,11.4,2238,89.8,89.8,11,68,118,0,6.29,118,146,105,148,287,315,295,"1.522","-1.522","65.4","6.9",47,33,5,3,0,0,8,17,6,12.8,2.24989,0.61724,0.33351,-0.30562,"90.4",149,21.21212121212121,6.0606060606060606,4.25531914893617,5.79,-1.54,-0.18,2.36,0.298,2,"-0.81827957",0.299,0.301,"0.81827957",-0.002,-0.0010000000000000009,-0.033,-0.013,16.2,"36.4",8.942933228116443,3.82484670130225,30.905453114332918,0.5510204081632653,40.23456403784408,25.545215417563274
183,672642,"Berroa, Steward",183,100,0.189,0.027,0.304,0.216,0.268,0.24,0.142,7,37,82.6,19.4,2243,90.1,90.16,19,69,114,0.10000000000000853,6.3,115,148,104,150,290,319,292,"1.055","-1.055","64.3","6.4",45,23,6,1,0,0,14,31.1,8,17.8,2.09328,0.78836,0.5572,-0.5572,"89.7",153,21.73913043478261,0,0,5.75,-1.06,-0.1,2.2,0.333,0,"-0.576502732",0.295,0.183,"0.576502732",0.047,0.038000000000000034,0.033,0.028,27.5,"37.0",8.380678578109173,-3.7560080442943233,33.73842817836091,0.43283582089552236,38.34551342999076,31.157501661716278
183,668974,"Handley, Maverick",183,100,0.073,0,0.125,0.073,0.106,0.176,0.128,3,41,79.1,-1.3,2247,89.3,89.34,34,95,88,0,6.45,107,148,110,145,296,320,285,"7.771","-7.771","62.0","6.2",47,26,3,0,0,0,18,38.3,2,4.3,2.28432,0.64368,0.34689,0.23027,"90.1",145,34.61538461538461,0,0,5.92,-1.06,0.25,2.23,0.133,0,"-4.246448087",0.187,0.191,"4.246448087",-0.055,-0.05399999999999999,-0.118,-0.07,35.8,"39.9",5.202046741868044,5.289992874292584,30.63192010820355,0.4838709677419355,37.07320325832092,27.651602155316603
181,687957,"Harris, Dustin",181,100,0.22,0.22,0.269,0.439,0.315,0.278,0.216,9,41,88,20.5,2174,89,89.12,21,91,90,0.09999999999999432,6.46,118,147,111,151,288,323,302,"0.964","-0.964","65.0","7.0",45,28,4,3,0,2,13,28.9,4,8.9,2.50525,0.45751,0.29372,-0.27717,"91.2",160,32.142857142857146,7.142857142857142,4.444444444444445,5.79,-1.74,-0.23,2.3,0.289,2,"-0.532596685",0.286,0.342,"0.532596685",0.004,0.0030000000000000027,0.097,0.037,23.1,"37.9",12.899355054418344,-10.22923400279183,40.27479328744411,0.32941176470588235,33.259568332433595,34.3474219583633
181,685301,"Gorski, Matt",181,100,0.195,0.195,0.261,0.39,0.258,0.254,0.194,8,41,85.3,8.5,2213,86.5,86.48,35,90,91,0,6.31,108,152,121,148,306,323,292,"2.318","-2.318","72.2","7.9",42,25,5,0,1,2,16,38.1,1,2.4,2.72773,0.38196,0.18861,-0.12006,"91.9",146,32,12,7.142857142857142,5.9,0.3,0.16,2.3,0.214,3,"-1.280662983",0.213,0.384,"1.280662983",0.001,0.0010000000000000009,0.006,0.004,38.9,"39.6",15.885499715527029,-2.6081929829771013,31.26984113723886,0.449438202247191,38.359799775026886,35.9161789042375
180,682515,"Porter, Logan",180,100,0.184,0.105,0.25,0.289,0.289,0.283,0.173,7,38,86.3,17.5,2221,89.2,89.4,25,81,98,0.20000000000000284,6.28,106,149,118,146,303,326,295,"0.758","-0.758","67.5","6.8",47,26,5,1,0,1,13,27.7,6,12.8,2.36456,0.52598,0.39782,0.10933,"91.3",158,34.61538461538461,3.8461538461538463,2.127659574468085,5.85,-0.84,0.21,2.42,0.326,1,"-0.421111111",0.317,0.282,"0.421111111",0.011,0.009000000000000008,0.007,0.006,30.9,"38.5",11.864086517889755,-4.891557315599442,30.577966510206696,0.475,35.28614051641627,31.98693958073364
179,680862,"MacIver, Willie",179,100,0.245,0.204,0.278,0.449,0.318,0.278,0.226,12,49,87.2,15.9,2335,89.5,89.24,26,102,77,-0.29999999999999716,6.27,107,149,123,146,305,325,287,"0.194","-0.194","70.1","7.4",52,38,6,4,0,2,11,21.2,3,5.8,2.25184,0.65961,0.33702,0.11601,"90.9",164,42.10526315789473,5.263157894736842,3.8461538461538463,5.72,-1.1,0.23,2.28,0.288,2,"-0.108379888",0.271,0.367,"0.108379888",0.019,0.01699999999999996,0.082,0.04,25.5,"35.3",10.467503620638723,2.162428017475008,31.798104211082517,0.6039603960396039,40.557931452671035,27.41070935359569
175,595751,"Alfaro, Jorge",175,100,0.146,0.146,0.188,0.292,0.223,0.27,0.209,7,48,88.9,-6.1,2232,88.4,88.76,34,108,67,0.3999999999999915,6.43,110,152,122,148,303,322,293,"4.632","-4.632","74.1","7.1",52,33,2,4,0,1,15,28.8,2,3.8,2.35429,0.6796,0.32377,0.0368,"91.2",156,36.36363636363637,6.0606060606060606,3.8461538461538463,5.72,-0.57,0,2.3,0.212,2,"-2.646857143",0.27,0.339,"2.646857143",-0.063,-0.058000000000000024,-0.047,-0.047,31.5,"39.3",1.6614182314251122,6.8133353647683945,33.92790200397077,0.5,38.21951676756607,26.777642284718425
174,690924,"Fulford, Braxton",174,100,0.25,0.175,0.409,0.425,0.29,0.229,0.185,10,40,88.5,16,2352,89,89.44,31,90,84,0.4000000000000057,6.44,107,151,121,147,307,327,297,"1.176","-1.176","68.7","6.6",42,23,6,2,1,1,18,42.9,1,2.4,2.43799,0.4704,0.19197,-0.0478,"92.6",185,52.17391304347826,4.3478260869565215,2.380952380952381,5.68,-0.57,0.26,2.16,0.262,1,"-0.675862069",0.202,0.34,"0.675862069",0.065,0.06,0.085,0.061,34.4,"37.8",11.338530830593006,-5.829283436417144,29.990793123981597,0.4606741573033708,35.388933432111095,35.815467068639855
